underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,open_interest,time_to_maturity
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4300.0,C,0.0,0.0,0.0,0.0,0,5,2600.9,5,2611.0,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4325.0,C,0.0,0.0,0.0,0.0,0,5,2576.1,5,2586.0,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4350.0,C,0.0,0.0,0.0,0.0,0,5,2551.7,5,2561.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4375.0,C,0.0,0.0,0.0,0.0,0,5,2527.1,5,2536.5,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4400.0,C,0.0,0.0,0.0,0.0,0,5,2502.4,5,2512.0,6852.66,6913.22,65,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4425.0,C,0.0,0.0,0.0,0.0,0,5,2477.6,5,2487.9,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4450.0,C,0.0,0.0,0.0,0.0,0,5,2452.8,5,2462.5,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4475.0,C,0.0,0.0,0.0,0.0,0,5,2428.1,5,2437.8,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4500.0,C,0.0,0.0,0.0,0.0,0,5,2403.3,5,2413.6,6852.66,6913.22,16,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4525.0,C,0.0,0.0,0.0,0.0,0,5,2378.6,5,2388.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4550.0,C,0.0,0.0,0.0,0.0,0,5,2353.9,5,2364.0,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4575.0,C,0.0,0.0,0.0,0.0,0,5,2329.2,5,2338.7,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4600.0,C,0.0,0.0,0.0,0.0,0,5,2304.4,5,2313.8,6852.66,6913.22,12,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4625.0,C,0.0,0.0,0.0,0.0,0,5,2279.8,5,2289.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4650.0,C,2245.28,2245.28,2245.28,2245.28,68,5,2255.0,5,2264.3,6852.66,6913.22,356,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4675.0,C,0.0,0.0,0.0,0.0,0,5,2230.3,5,2239.6,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4700.0,C,0.0,0.0,0.0,0.0,0,5,2205.6,5,2214.8,6852.66,6913.22,133,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4725.0,C,0.0,0.0,0.0,0.0,0,5,2180.9,5,2190.1,6852.66,6913.22,6,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4750.0,C,0.0,0.0,0.0,0.0,0,5,2156.2,5,2165.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4775.0,C,0.0,0.0,0.0,0.0,0,5,2131.6,5,2140.7,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4800.0,C,0.0,0.0,0.0,0.0,0,5,2106.8,5,2115.9,6852.66,6913.22,20,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4825.0,C,0.0,0.0,0.0,0.0,0,5,2082.3,5,2091.2,6852.66,6913.22,4,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4850.0,C,0.0,0.0,0.0,0.0,0,5,2057.5,5,2066.5,6852.66,6913.22,40,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4875.0,C,0.0,0.0,0.0,0.0,0,5,2032.9,5,2041.8,6852.66,6913.22,43,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4900.0,C,0.0,0.0,0.0,0.0,0,5,2008.2,5,2017.1,6852.66,6913.22,8,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4925.0,C,0.0,0.0,0.0,0.0,0,2,1986.4,2,1990.2,6852.66,6913.22,210,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4950.0,C,0.0,0.0,0.0,0.0,0,2,1962.0,2,1965.1,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,4975.0,C,0.0,0.0,0.0,0.0,0,2,1937.1,2,1940.9,6852.66,6913.22,223,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5000.0,C,1914.65,1914.65,1914.1,1914.1,31,2,1912.7,2,1915.8,6852.66,6913.22,3192,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5025.0,C,0.0,0.0,0.0,0.0,0,2,1887.7,2,1891.5,6852.66,6913.22,75,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5050.0,C,0.0,0.0,0.0,0.0,0,2,1863.4,2,1866.6,6852.66,6913.22,177,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5075.0,C,0.0,0.0,0.0,0.0,0,2,1838.5,2,1842.2,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5100.0,C,1801.08,1801.08,1801.08,1801.08,68,2,1814.2,2,1817.2,6852.66,6913.22,272,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5125.0,C,0.0,0.0,0.0,0.0,0,2,1789.2,2,1792.9,6852.66,6913.22,825,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5150.0,C,0.0,0.0,0.0,0.0,0,2,1764.9,2,1767.9,6852.66,6913.22,238,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5175.0,C,0.0,0.0,0.0,0.0,0,2,1740.0,2,1743.7,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5200.0,C,0.0,0.0,0.0,0.0,0,2,1715.7,2,1718.8,6852.66,6913.22,3640,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5225.0,C,0.0,0.0,0.0,0.0,0,2,1690.8,2,1694.4,6852.66,6913.22,850,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5250.0,C,0.0,0.0,0.0,0.0,0,2,1666.5,2,1669.4,6852.66,6913.22,674,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5275.0,C,0.0,0.0,0.0,0.0,0,2,1641.6,2,1645.3,6852.66,6913.22,140,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5300.0,C,0.0,0.0,0.0,0.0,0,2,1617.3,2,1620.3,6852.66,6913.22,954,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5325.0,C,0.0,0.0,0.0,0.0,0,2,1592.6,2,1596.1,6852.66,6913.22,311,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5350.0,C,0.0,0.0,0.0,0.0,0,2,1568.3,2,1571.2,6852.66,6913.22,297,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5375.0,C,0.0,0.0,0.0,0.0,0,2,1543.4,2,1547.1,6852.66,6913.22,1262,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5400.0,C,1515.94,1515.94,1515.94,1515.94,1,2,1519.2,2,1522.1,6852.66,6913.22,6237,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5425.0,C,0.0,0.0,0.0,0.0,0,2,1494.4,2,1498.0,6852.66,6913.22,243,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5450.0,C,0.0,0.0,0.0,0.0,0,2,1470.2,2,1473.1,6852.66,6913.22,989,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5475.0,C,0.0,0.0,0.0,0.0,0,2,1445.4,2,1449.0,6852.66,6913.22,200,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5500.0,C,1419.5,1419.5,1419.5,1419.5,100,2,1421.3,2,1424.2,6852.66,6913.22,1383,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5525.0,C,0.0,0.0,0.0,0.0,0,2,1396.6,2,1400.1,6852.66,6913.22,554,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5550.0,C,0.0,0.0,0.0,0.0,0,2,1372.5,2,1375.4,6852.66,6913.22,159,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5575.0,C,0.0,0.0,0.0,0.0,0,2,1347.8,2,1351.3,6852.66,6913.22,155,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5600.0,C,0.0,0.0,0.0,0.0,0,2,1323.7,2,1326.5,6852.66,6913.22,1599,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5625.0,C,0.0,0.0,0.0,0.0,0,2,1299.1,2,1302.3,6852.66,6913.22,101,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5630.0,C,0.0,0.0,0.0,0.0,0,2,1294.4,2,1297.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5640.0,C,0.0,0.0,0.0,0.0,0,2,1284.6,2,1287.7,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5650.0,C,0.0,0.0,0.0,0.0,0,2,1275.1,2,1277.6,6852.66,6913.22,1258,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5660.0,C,0.0,0.0,0.0,0.0,0,2,1265.2,2,1268.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5670.0,C,0.0,0.0,0.0,0.0,0,2,1255.5,2,1258.5,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5675.0,C,0.0,0.0,0.0,0.0,0,2,1250.5,2,1253.7,6852.66,6913.22,83,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5680.0,C,0.0,0.0,0.0,0.0,0,2,1245.8,2,1248.8,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5690.0,C,0.0,0.0,0.0,0.0,0,2,1236.1,2,1239.1,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5700.0,C,0.0,0.0,0.0,0.0,0,2,1226.5,2,1229.1,6852.66,6913.22,962,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5710.0,C,0.0,0.0,0.0,0.0,0,2,1216.7,2,1219.7,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5720.0,C,0.0,0.0,0.0,0.0,0,2,1207.0,2,1210.0,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5725.0,C,0.0,0.0,0.0,0.0,0,2,1202.0,2,1205.2,6852.66,6913.22,172,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5730.0,C,0.0,0.0,0.0,0.0,0,2,1197.2,2,1200.3,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5740.0,C,0.0,0.0,0.0,0.0,0,2,1187.6,2,1190.6,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5750.0,C,0.0,0.0,0.0,0.0,0,2,1178.1,2,1180.6,6852.66,6913.22,223,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5760.0,C,0.0,0.0,0.0,0.0,0,2,1168.3,2,1171.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5770.0,C,0.0,0.0,0.0,0.0,0,2,1158.6,2,1161.6,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5775.0,C,0.0,0.0,0.0,0.0,0,2,1153.7,2,1156.8,6852.66,6913.22,242,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5780.0,C,0.0,0.0,0.0,0.0,0,2,1149.0,2,1152.0,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5790.0,C,0.0,0.0,0.0,0.0,0,2,1139.3,2,1142.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5800.0,C,1131.05,1131.05,1127.44,1127.44,2,2,1129.8,2,1132.3,6852.66,6913.22,3479,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5810.0,C,0.0,0.0,0.0,0.0,0,2,1119.9,2,1123.1,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5820.0,C,0.0,0.0,0.0,0.0,0,2,1110.4,2,1113.3,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5825.0,C,0.0,0.0,0.0,0.0,0,2,1105.5,2,1108.5,6852.66,6913.22,565,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5830.0,C,0.0,0.0,0.0,0.0,0,2,1100.8,2,1103.7,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5840.0,C,0.0,0.0,0.0,0.0,0,2,1091.2,2,1094.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5850.0,C,0.0,0.0,0.0,0.0,0,2,1081.7,2,1084.1,6852.66,6913.22,4171,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5860.0,C,0.0,0.0,0.0,0.0,0,2,1072.0,2,1074.9,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5870.0,C,0.0,0.0,0.0,0.0,0,2,1062.2,2,1065.3,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5875.0,C,0.0,0.0,0.0,0.0,0,2,1057.4,2,1060.5,6852.66,6913.22,138,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5880.0,C,0.0,0.0,0.0,0.0,0,2,1052.6,2,1055.7,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5890.0,C,0.0,0.0,0.0,0.0,0,2,1043.2,2,1046.1,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5900.0,C,1035.74,1035.74,1031.41,1031.41,3,2,1033.7,2,1036.2,6852.66,6913.22,864,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5910.0,C,0.0,0.0,0.0,0.0,0,2,1024.0,2,1026.9,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5920.0,C,0.0,0.0,0.0,0.0,0,2,1014.5,2,1017.3,6852.66,6913.22,20,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5925.0,C,0.0,0.0,0.0,0.0,0,2,1009.6,2,1012.6,6852.66,6913.22,255,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5930.0,C,0.0,0.0,0.0,0.0,0,2,1004.9,2,1007.8,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5940.0,C,0.0,0.0,0.0,0.0,0,2,995.4,2,998.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5950.0,C,0.0,0.0,0.0,0.0,0,2,986.0,2,988.4,6852.66,6913.22,638,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5960.0,C,0.0,0.0,0.0,0.0,0,2,976.3,2,979.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5970.0,C,0.0,0.0,0.0,0.0,0,2,966.8,2,969.6,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5975.0,C,0.0,0.0,0.0,0.0,0,2,962.1,2,964.9,6852.66,6913.22,285,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5980.0,C,0.0,0.0,0.0,0.0,0,2,957.2,2,960.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,5990.0,C,0.0,0.0,0.0,0.0,0,2,947.8,2,950.6,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6000.0,C,940.61,942.15,934.6,940.66,2702,2,938.5,2,940.8,6852.66,6913.22,131732,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6010.0,C,0.0,0.0,0.0,0.0,0,2,928.7,2,931.7,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6020.0,C,0.0,0.0,0.0,0.0,0,2,919.4,2,922.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6025.0,C,0.0,0.0,0.0,0.0,0,2,914.5,2,917.5,6852.66,6913.22,112,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6030.0,C,0.0,0.0,0.0,0.0,0,2,909.9,2,912.7,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6040.0,C,901.22,901.22,901.22,901.22,1,2,900.4,2,903.3,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6050.0,C,0.0,0.0,0.0,0.0,0,2,891.2,2,893.5,6852.66,6913.22,379,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6060.0,C,0.0,0.0,0.0,0.0,0,2,881.5,2,884.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6070.0,C,0.0,0.0,0.0,0.0,0,2,872.2,2,875.1,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6075.0,C,0.0,0.0,0.0,0.0,0,2,867.4,2,870.3,6852.66,6913.22,444,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6080.0,C,0.0,0.0,0.0,0.0,0,2,862.8,2,865.5,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6090.0,C,0.0,0.0,0.0,0.0,0,2,853.4,2,856.1,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6100.0,C,807.35,847.79,807.35,846.85,57,2,844.2,2,846.5,6852.66,6913.22,1528,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6110.0,C,0.0,0.0,0.0,0.0,0,2,834.7,2,837.4,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6120.0,C,0.0,0.0,0.0,0.0,0,2,825.2,2,828.1,6852.66,6913.22,4,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6125.0,C,0.0,0.0,0.0,0.0,0,2,820.6,2,823.4,6852.66,6913.22,243,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6130.0,C,0.0,0.0,0.0,0.0,0,2,816.0,2,818.7,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6140.0,C,0.0,0.0,0.0,0.0,0,2,806.7,2,809.3,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6150.0,C,799.46,799.46,799.46,799.46,1,2,797.5,2,799.7,6852.66,6913.22,1112,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6160.0,C,0.0,0.0,0.0,0.0,0,2,788.1,2,790.7,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6170.0,C,0.0,0.0,0.0,0.0,0,2,778.8,2,781.4,6852.66,6913.22,3,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6175.0,C,0.0,0.0,0.0,0.0,0,2,774.1,2,776.8,6852.66,6913.22,173,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6180.0,C,0.0,0.0,0.0,0.0,0,2,769.4,2,772.2,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6190.0,C,0.0,0.0,0.0,0.0,0,2,760.3,2,762.9,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6200.0,C,752.27,752.27,752.27,752.27,1,2,751.2,2,753.3,6852.66,6913.22,869,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6210.0,C,0.0,0.0,0.0,0.0,0,2,741.7,2,744.4,6852.66,6913.22,3,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6220.0,C,728.38,728.38,728.38,728.38,1,2,732.5,2,735.2,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6225.0,C,0.0,0.0,0.0,0.0,0,2,727.9,2,730.6,6852.66,6913.22,41,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6230.0,C,0.0,0.0,0.0,0.0,0,2,723.3,2,726.0,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6240.0,C,0.0,0.0,0.0,0.0,0,2,714.3,2,716.8,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6250.0,C,0.0,0.0,0.0,0.0,0,2,705.3,2,707.3,6852.66,6913.22,473,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6260.0,C,0.0,0.0,0.0,0.0,0,2,696.0,2,698.6,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6270.0,C,0.0,0.0,0.0,0.0,0,2,686.8,2,689.3,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6275.0,C,0.0,0.0,0.0,0.0,0,2,682.2,2,684.8,6852.66,6913.22,206,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6280.0,C,0.0,0.0,0.0,0.0,0,2,677.8,2,680.2,6852.66,6913.22,7,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6290.0,C,0.0,0.0,0.0,0.0,0,2,668.6,2,671.1,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6300.0,C,0.0,0.0,0.0,0.0,0,2,659.8,2,661.8,6852.66,6913.22,1184,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6310.0,C,0.0,0.0,0.0,0.0,0,2,650.5,2,653.0,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6315.0,C,0.0,0.0,0.0,0.0,0,2,646.0,2,648.5,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6320.0,C,0.0,0.0,0.0,0.0,0,2,641.5,2,643.9,6852.66,6913.22,6,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6325.0,C,0.0,0.0,0.0,0.0,0,2,637.0,2,639.4,6852.66,6913.22,123,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6330.0,C,0.0,0.0,0.0,0.0,0,2,632.6,2,634.9,6852.66,6913.22,3,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6335.0,C,0.0,0.0,0.0,0.0,0,2,628.1,2,630.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6340.0,C,0.0,0.0,0.0,0.0,0,2,623.6,2,625.9,6852.66,6913.22,3,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6345.0,C,0.0,0.0,0.0,0.0,0,2,619.1,2,621.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6350.0,C,0.0,0.0,0.0,0.0,0,2,614.7,2,616.7,6852.66,6913.22,317,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6355.0,C,0.0,0.0,0.0,0.0,0,2,610.2,2,612.4,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6360.0,C,0.0,0.0,0.0,0.0,0,2,605.6,2,608.0,6852.66,6913.22,5,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6365.0,C,0.0,0.0,0.0,0.0,0,2,601.1,2,603.5,6852.66,6913.22,1,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6370.0,C,0.0,0.0,0.0,0.0,0,2,596.7,2,599.0,6852.66,6913.22,4,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6375.0,C,0.0,0.0,0.0,0.0,0,2,592.2,2,594.6,6852.66,6913.22,222,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6380.0,C,0.0,0.0,0.0,0.0,0,2,587.9,2,590.1,6852.66,6913.22,4,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6385.0,C,0.0,0.0,0.0,0.0,0,2,583.3,2,585.8,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6390.0,C,0.0,0.0,0.0,0.0,0,2,579.0,2,581.2,6852.66,6913.22,7,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6395.0,C,0.0,0.0,0.0,0.0,0,2,574.6,2,576.8,6852.66,6913.22,0,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6400.0,C,570.63,570.66,569.63,569.98,93,2,570.3,2,572.1,6852.66,6913.22,2368,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6405.0,C,569.15,569.15,569.15,569.15,1,2,565.6,2,567.9,6852.66,6913.22,2,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6410.0,C,0.0,0.0,0.0,0.0,0,2,561.2,2,563.5,6852.66,6913.22,12,0.13972602739726028
^SPX,2026-02-24 16:15:00,SPX,2026-04-17,6415.0,C,0.0,0.0,0.0,0.0,0,2,556.8,2,559.1,6852.66,6913.22,0,0.13972602739726028
